date, pm25, pm10, o3, no2, so2, co
2018/12/27, 147, 93, 23, 12, 2, 9
2018/12/28, 135, 88, 29, 13, 4, 8
2018/12/29, 137, 97, 29, 13, 5, 9
2018/12/30, 140, , , , , 
2018/7/1, 120, 56, 26, 15, 6, 2
2018/7/2, 85, 57, 24, 13, 5, 2
2018/7/3, 94, 70, 20, 10, 6, 2
2018/7/4, 117, 91, 18, 9, 5, 2
2018/7/5, 163, 99, 18, 8, 5, 2
2018/7/6, 165, , , , , 
2018/7/10, 143, 83, 18, 6, 2, 2
2018/7/11, 136, 72, 22, 5, 2, 2
2018/7/12, 112, 54, 75, 9, 1, 3
2018/7/13, 99, 69, 23, 16, 2, 3
2018/7/14, 114, 34, 49, 16, 2, 2
2018/7/15, 73, 46, 32, 14, 1, 3
2018/7/16, 96, 43, 33, 10, 1, 2
2018/7/17, 93, 39, 35, 10, 1, 3
2018/7/18, 87, 49, 37, 10, 2, 4
2018/7/19, 101, 42, 15, 10, 1, 3
2018/7/20, 90, 76, 16, 18, 2, 2
2018/7/21, 126, 76, 27, 18, 2, 2
2018/7/22, 119, 85, 16, 18, 2, 2
2018/7/23, 141, 80, 47, 16, 2, 2
2018/7/24, 142, 96, 15, 16, 2, 1
2018/7/25, 148, 97, 18, 16, 1, 2
2018/7/26, 153, 93, 16, 15, 1, 2
2018/7/27, 143, 143, 22, 14, 1, 3
2018/7/28, 132, 79, 21, 14, 1, 2
2018/7/29, 125, 86, 20, 14, 1, 1
2018/7/30, 126, 107, 21, 10, 4, 5
2018/7/31, 155, 139, 22, 6, 2, 1
2018/8/1, 177, 130, 20, 5, 1, 2
2018/8/2, 170, 107, 19, 6, 2, 2
2018/8/3, 162, 125, 17, 3, 1, 2
