date, pm25, pm10, o3, no2, so2, co
2019/5/5, 138, 67, 56, 15, 14, 9
2019/5/6, 107, 80, 72, 25, 9, 8
2019/5/7, 154, 82, 57, 20, 10, 8
2019/5/8, 142, 83, 96, 21, 10, 10
2019/5/9, 148, 84, 87, 17, 10, 13
2019/5/10, 131, 72, 86, 21, 12, 20
2019/5/11, 116, 107, 61, 25, 12, 17
2019/5/12, 141, 110, 45, 11, 12, 9
2019/5/13, 117, 137, 73, 21, 10, 8
2019/5/14, 158, 109, 70, 13, 7, 14
2019/5/15, 163, 92, 104, 14, 7, 15
2019/5/16, 146, 81, 101, 9, 5, 9
2019/5/17, 128, 49, 49, 7, 3, 7
2019/5/18, 83, 92, 87, 13, 11, 9
2019/5/19, 81, 74, 65, 14, 13, 10
2019/5/20, 92, 65, 88, 20, 8, 9
2019/5/21, 102, 76, 102, 25, 9, 10
2019/5/22, 112, 83, 117, 27, 13, 10
2019/5/23, 120, 79, 110, 13, 12, 10
2019/5/24, 127, 81, 107, 14, 8, 11
2019/5/25, 150, 74, 76, 9, 5, 10
2019/5/26, 145, 66, 56, 9, 7, 7
2019/5/27, 41, 63, 74, 16, 12, 7
2019/5/28, 77, 75, 112, 17, 10, 8
2019/5/29, 102, 65, 108, 11, 5, 8
2019/5/30, 110, 67, 95, 10, 6, 5
2019/5/31, 105, 85, 109, 15, 10, 9
2019/6/1, 98, 104, 100, 21, 8, 13
2019/6/2, 120, 100, 127, 17, 9, 14
2019/6/3, 128, 104, 134, 27, 14, 18
2019/6/4, 148, 95, 85, 14, 7, 15
2019/6/5, 159, 64, 63, 13, 5, 14
2019/6/6, 143, 80, 120, 15, 9, 13
2019/6/7, 158, 54, 104, 12, 7, 13
2019/6/8, 72, 70, 97, 14, 11, 11
2019/6/9, 76, 81, 93, 19, 8, 11
2019/6/10, 92, 89, 105, 20, 9, 8
2019/6/11, 114, 89, 107, 17, 10, 8
2019/6/12, 114, 83, 118, 22, 15, 12
2019/6/13, 137, 67, 122, 14, 4, 9
2019/6/14, 120, 80, 130, 21, 13, 10
2019/6/15, 122, 72, 96, 12, 12, 8
2019/6/16, 101, 72, 110, 11, 11, 10
2019/6/17, 107, 81, 122, 18, 8, 8
2019/6/18, 129, 65, 101, 13, 5, 7
2019/6/19, 108, 50, 71, 14, 5, 8
2019/6/20, 89, 65, 109, 13, 9, 9
